circuit,num_qubits,optimization_level,topology,seed,routing,depth,transpile_time,routing_overhead_2q,total_gates,one_qubit_gates,two_qubit_gates,mode,exec_time,fidelity,success_prob
ghz,10,2,heavy_hex,11,preset_default,13,0.0019823999900836498,0,12,3,9,noisy,0.038937199977226555,0.7685527486400817,0.7685546875
ghz,10,2,heavy_hex,22,preset_default,13,0.00201199998264201,0,12,3,9,ideal,0.02937860001111403,0.9998509661769812,1.0
ghz,10,2,heavy_hex,22,preset_default,13,0.00201199998264201,0,12,3,9,noisy,0.0366148000175599,0.7628759908148713,0.762939453125
ghz,10,2,heavy_hex,33,preset_default,13,0.0020049000158905983,0,12,3,9,ideal,0.03095200000097975,0.9999865887750645,1.0
ghz,10,2,heavy_hex,33,preset_default,13,0.0020049000158905983,0,12,3,9,noisy,0.038968399981968105,0.7680586458211448,0.76806640625
ghz,10,3,linear,11,preset_default,13,0.0020300000032875687,0,12,3,9,ideal,0.029366300004767254,0.9999899267135619,1.0
ghz,10,3,linear,11,preset_default,13,0.0020300000032875687,0,12,3,9,noisy,0.03864610000164248,0.7678206936511437,0.767822265625
ghz,10,3,linear,22,preset_default,13,0.0021696999901905656,0,12,3,9,ideal,0.04141490001347847,0.9998509661769812,1.0
ghz,10,3,linear,22,preset_default,13,0.0021696999901905656,0,12,3,9,noisy,0.037590299994917586,0.7631179059894815,0.76318359375
ghz,10,3,linear,33,preset_default,13,0.0023634000099264085,0,12,3,9,ideal,0.029871100006857887,0.9999865887750645,1.0
ghz,10,3,linear,33,preset_default,13,0.0023634000099264085,0,12,3,9,noisy,0.03877919999649748,0.7678166569480508,0.767822265625
ghz,10,3,grid,11,preset_default,13,0.0024298999924212694,0,12,3,9,ideal,0.03135499998461455,0.9999899267135619,1.0
